"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903050","GO:1903050","regulation of proteolysis involved in protein catabolic process","105/5588","218/16990",1.81400887234432e-06,0.000122109077133616,0.000100755276061565,"AKT1/ANKIB1/ARIH1/ARIH2/ATP5IF1/ATXN3/AXIN1/BAG6/BCAP31/BTRC/CAMLG/CAV1/CCDC22/CDC20/CHFR/CLU/CSNK1D/CSNK2A1/CTSC/DAB2/DAB2IP/DDA1/DVL1/EFNA1/EIF3H/EPHA4/FBXW7/FHIT/FMR1/FZR1/GBA1/GCLC/GLMN/GNA12/GPX1/GSK3A/HECTD1/HERPUD1/HSP90AB1/HSPA1A/HSPA1B/HSPBP1/KEAP1/LAMP3/MAGEF1/MAP1A/MDM2/MKRN2/N4BP1/NKD2/NUPR1/OGT/PARK7/PDCL3/PITHD1/PKD1/PLK1/PLK3/PRICKLE1/PRKACA/PSMC2/PSMC3/PSMC4/PSMC5/PSMD10/PSMD14/PSME1/PSME3/PSMF1/QRICH2/RAD23A/RAD23B/RCHY1/RHBDF1/RNF14/RNF144A/RNF185/RNF40/RNFT2/RYBP/SDCBP/SGTA/SIRT2/SIRT6/SMARCC1/SOCS4/SUFU/SVIP/ELOB/TMF1/TRIB2/TRIB3/UBQLN4/UCHL5/UFL1/USP13/USP14/USP19/USP25/USP5/USP7/VCP/WAC/XPO1/ZER1",105
"GO:0017015","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","73/5588","140/16990",1.82963002057746e-06,0.000122109077133616,0.000100755276061565,"ADAM17/ARID4A/ARID4B/AXIN1/BMP2/BRMS1/BRMS1L/C20orf27/CAV1/CAV2/CDKN1C/CDKN2B/CHST11/CITED2/DAB2/DKK3/DNM2/EID2/FAM89B/FBN1/FBN2/FERMT1/FKBP1A/GLG1/HDAC1/HSP90AB1/HSPA1A/HSPA5/HTRA1/IL17RD/ING1/ING2/ITGA3/ITGA8/LATS2/LTBP1/LTBP4/MEN1/MIR17HG/PALS1/MTMR4/NPNT/OGT/ONECUT2/PDPK1/PEG10/PPARA/PPARG/PPM1A/RASL11B/RBBP4/RBBP7/SAP30/SAP30L/SDCBP/SIN3A/SKI/SLC2A10/SMAD2/SMAD6/SNX25/SPRED1/SPRY2/STRAP/TET1/TGFB1/TGFBR3/TRIM33/ZBTB7A/ZEB1/ZEB2/ZNF451/ZNF703",73
"GO:0016331","GO:0016331","morphogenesis of embryonic epithelium","78/5588","152/16990",1.86577522910242e-06,0.000122109077133616,0.000100755276061565,"ABL1/ALDH1A2/ALDH1A3/ARHGAP35/BBS4/BMP4/BMP7/BRD2/CASP3/CECR2/CELSR1/CITED2/CTNNB1/DEAF1/DLC1/DVL1/DVL2/DVL3/EPB41L5/FGFR2/GDF7/GDNF/GLMN/GRSF1/HECTD1/HES5/HIF1A/IFT122/IFT172/IFT52/KAT2A/KDM2B/LAMA5/LMO4/LRP2/MED12/MIB1/PALS1/MTHFD1/MTHFD1L/MTHFR/NOG/NPHP3/OPA1/PDX1/PFN1/PRICKLE1/PRKACA/PRKACB/RARG/RGMA/SCRIB/SDC4/SEMA4C/SETD2/SFRP1/SIX1/SIX4/SKI/SOX4/SOX8/SOX9/STIL/STK3/STK4/SUFU/SULF1/TCTN1/TFAP2A/TGFB1/TMED2/TRAF6/TSC2/TULP3/TWIST1/VASP/VEGFC/WNT7B",78
"GO:0007059","GO:0007059","chromosome segregation","161/5588","361/16990",1.86587594233786e-06,0.000122109077133616,0.000100755276061565,"ACTB/ACTL6A/ACTR2/AKAP8/ANAPC5/ANAPC7/CENPS/ARID1B/ARID2/ARL8B/ATRX/AURKB/BAG6/BANF1/BAZ1B/BCL7A/BCL7B/BCL7C/BEX4/BIRC5/BOD1/BRCA1/BRD7/BRIP1/CCNB1/CCNB1IP1/CCNE1/CDC16/CDC20/CDC42/CDC6/CDCA2/CDCA5/CDCA8/CENPK/CENPN/CENPQ/CENPT/CENPW/CEP85/CHAMP1/CHFR/CHMP1A/CHMP1B/CHMP4A/CHMP4B/CHMP6/CHMP7/CHTF8/CIAO1/CSNK2A1/CTCF/CTNNB1/DPF1/DPF2/DYNC1LI1/EHMT2/EME1/EME2/ERCC2/ESCO1/ESPL1/SLF2/FAM83D/CIAO2B/FBXW7/FEN1/GEM/GEN1/MACROH2A1/HJURP/HNRNPU/IK/INCENP/INO80/KAT5/KATNB1/KIF18B/KIF22/KIF2C/KIF4A/KIF4B/KIFC1/KNTC1/KPNB1/MAD2L2/MAPRE1/MAU2/MCMBP/MIS12/MKI67/MLH1/MSH4/MUS81/NAA50/NCAPG2/NCAPH/NCAPH2/NEK11/NSL1/NUDC/NUMA1/NUSAP1/PBRM1/PDS5A/PIBF1/PLK1/PMF1/PPP2R1A/PSRC1/PTTG1/PTTG3P/RAD51C/RAN/RCC1/RCC2/RECQL5/RGS14/RIOK3/RMI2/RRS1/SEH1L/KMT5A/SFPQ/SIRT2/SIRT7/SKA1/SKA3/SMARCA4/SMARCA5/SMARCAD1/SMARCB1/SMARCC1/SMARCD1/SMARCE1/SMC1A/SMC3/SPAG5/SPC24/SPC25/SPICE1/SRPK1/STAG1/STAG3L4/CENPX/SYCE1L/SYCP2/TACC3/TOP1/TOP2A/TRAPPC12/TRIP13/TTL/UBE2C/UBE2I/VPS4A/WRAP73/XRCC3/ZW10/ZWILCH/ZWINT",161
"GO:0021915","GO:0021915","neural tube development","82/5588","162/16990",2.0978037460901e-06,0.00013588630796102,0.000112123216332378,"ABL1/ALDH1A2/ARHGAP35/ARL13B/BBS4/BMI1/BMP4/BMP7/BRD2/CASP3/CBY1/CECR2/CELSR1/CHRD/CITED2/DCHS1/DEAF1/DLC1/DVL1/DVL2/DVL3/EPHA2/GBX2/GDF7/GLI2/GLMN/GORAB/HECTD1/HES1/HES5/HIF1A/IFT122/IFT172/IFT52/ITPK1/KAT2A/KAT5/KDM2B/LMO4/LRP2/MED12/MIB1/MTHFD1/MTHFD1L/MTHFR/NOG/NPHP3/NUP133/OPA1/PFN1/PHGDH/PKD1/PRICKLE1/PRKACA/PRKACB/PROX1/RARG/RGMA/RNF220/RPGRIP1L/CPLANE2/SCRIB/SDC4/SEMA4C/SETD2/SFRP1/SKI/SOX4/STIL/STK3/STK4/SUFU/TCTN1/TGFB1/TMED2/TRAF6/TSC2/TULP3/TWIST1/VASP/ZFP36L1/ZNF358",82
"GO:2000765","GO:2000765","regulation of cytoplasmic translation","21/5588","27/16990",2.20080350070082e-06,0.000140234053208768,0.000115710650477039,"CPEB1/CPEB2/CPEB3/CPEB4/CSDE1/DHX9/FMR1/HNRNPD/HNRNPU/IGF2BP1/METTL3/MTOR/NCK1/PABPC1/PAIP1/RBM24/SYNCRIP/UNK/YBX1/YTHDF2/ZNF385A",21
"GO:0009991","GO:0009991","response to extracellular stimulus","210/5588","491/16990",2.20910606819106e-06,0.000140234053208768,0.000115710650477039,"ACE/ACVR1C/ADNP/ADRB2/ADSL/AHCY/AIFM1/AKT1/ALDH1A2/ARHGAP35/ARSB/ASCL1/ASNS/ASS1/ATF3/ATG14/ATG7/ATN1/BAX/BBS2/BBS4/BCAS3/BCHE/BMP7/BNIP2/BRIP1/BRSK1/BRSK2/KICS2/CAT/CBS/CCND1/CD68/CDKN1A/CDKN2B/CLEC16A/CPEB4/CPS1/CYBA/CYBB/CYP27B1/DCTPP1/DDIT3/DEPDC5/DSC2/EHMT2/EIF2A/EIF2AK1/EIF2AK2/EIF2AK3/EIF2AK4/EIF4G1/ENSA/FADS1/FAS/FGF21/FGF23/FKBP1B/FOS/FOSL1/FOXK1/FOXK2/GABARAPL1/GAS2L1/GAS6/GATA4/GBA1/GCLC/GDAP1/GDF15/GHR/GIPR/GLRX2/GLUL/GNAI2/GPX1/HLCS/HMOX1/HNRNPL/HSF1/HSPA5/HSPA8/IFI16/IGF1R/IGFBP2/IMPACT/INHBB/ITFG2/ITGA4/KANK2/KAT2A/KAT5/KDM4A/ELAPOR1/KLF10/KPTN/LAMP2/LARP1/LDLR/LIPG/MAP1B/MAPK1/MAPK3/MAPKAP1/MAX/MBD2/MBD3/MED1/MLST8/MTHFR/MTOR/MYBBP1A/NCOA1/NDOR1/NENF/NMUR2/NOD2/NPRL3/NQO1/NR4A2/NUCB2/NUDT1/OGG1/OGT/OXCT1/PCK1/PCK2/PDK2/PDK4/PDX1/PICK1/PIK3C2B/PIM1/PLEC/PLIN3/PMAIP1/PPARA/PPARD/PPARG/PPARGC1A/PPM1D/PPP1R9B/PRKAA2/PRKAB2/PROX1/PRR5/RALB/RASAL2/RICTOR/RNF152/RNF167/RPS6KB1/RPTOR/RRAGA/RRAGC/RRAGD/RUNX2/RXRA/SEH1L/SESN2/SESN3/SFRP1/SHANK2/SIRT2/SIRT5/SLC16A1/SLC25A25/SLC27A4/SLC2A1/SLC38A2/SLC38A3/SLC7A5/SLC8A1/SNAI2/SOD1/SORD/SORL1/SP1/SREBF1/SSTR2/STC1/SUV39H1/TBC1D5/TBL1XR1/TBL2/TFRC/TGFBR2/TMEM135/TPCN2/TRIM25/TRPV1/TRPV4/TSPO/TTC5/TXN2/TYMS/UCP2/ULK1/UPP1/USF2/USP33/VPS41/WIPI1/WIPI2/WNT11/XBP1/ZC3H12A/ZEB1/ZFP36/ZFYVE1",210
"GO:0080182","GO:0080182","histone H3-K4 trimethylation","17/5588","20/16990",2.27629407900726e-06,0.000143068463500377,0.000118049393821158,"ARID4A/BEND3/CTR9/H1-2/H1-3/H1-4/NFYA/NFYB/NFYC/OGT/RTF1/SETD1A/SETD1B/TET2/SKIC8/WDR82/ZNF335",17
"GO:0098781","GO:0098781","ncRNA transcription","38/5588","61/16990",2.3138868662186e-06,0.000144005429674075,0.000118822508217789,"ATRX/BRF1/CC2D1A/POLR1G/CELF3/ELL2/ERCC2/GTF3C1/GTF3C2/GTF3C5/GTF3C6/MACROH2A1/LARP7/MEPCE/MTOR/NCL/NOL11/PIH1D1/POLR1B/POLR1E/POLR2L/CAVIN1/PWP1/RPAP2/SIRT7/SMARCA4/SMARCB1/SNAPC1/SNAPC2/SNAPC3/SNAPC4/SPIN1/TCOF1/USPL1/WDR82/ZC3H4/ZC3H8/ZNF143",38
"GO:2001022","GO:2001022","positive regulation of response to DNA damage stimulus","81/5588","160/16990",2.39541464038874e-06,0.000147631962496968,0.000121814851819871,"ACTB/ACTL6A/ACTR2/ARID1B/ARID2/ATR/BABAM1/BCL7A/BCL7B/BCL7C/BRCA1/BRCC3/BRD7/TIGAR/SHLD1/CEBPG/DDX5/DHX9/DMAP1/DPF1/DPF2/EGFR/EPC2/EYA1/EYA3/EYA4/FAM168A/SLF2/SHLD2/FANCB/FBH1/FMR1/FOXM1/FUS/FXR2/H2AX/HDGFL2/HMGB1/ING4/INO80/INO80D/INO80E/KAT5/MAD2L2/MCRS1/MEAF6/MORF4L2/MSX1/MYC/NFRKB/PARP1/PARP3/PAXIP1/PBRM1/PIAS4/PLA2R1/PMAIP1/RAD51AP1/RBBP8/RNF168/RPL26/RUVBL1/RUVBL2/SIRT6/SMARCA4/SMARCB1/SMARCC1/SMARCD1/SMARCE1/SPIRE2/SPRED1/KMT5C/TELO2/TIMELESS/TRIM28/TRRAP/UBE2N/UCHL5/WDR48/ZNF385A/ZNHIT1",81
"GO:0006405","GO:0006405","RNA export from nucleus","47/5588","81/16990",2.81133285025886e-06,0.000170018848649229,0.000140286835618108,"ALKBH5/ALYREF/CASC3/CHTOP/DDX19A/DDX39A/DHX9/EIF4A3/ENY2/FYTTD1/GLE1/KHDRBS1/MCM3AP/NCBP1/NOL6/NSUN2/NUP107/NUP133/NUP188/NUP214/NUP85/NUP88/NUP93/NXF1/NXF3/NXT1/PABPN1/PHAX/POLDIP3/POLR2D/POM121/POM121L2/RAE1/RAN/SARNP/SETD2/SMG5/SMG6/SMG7/SRSF3/SUPT6H/THOC1/THOC2/THOC7/UPF1/XPO5/ZC3H11A",47
"GO:0000018","GO:0000018","regulation of DNA recombination","67/5588","127/16990",2.81222103153262e-06,0.000170018848649229,0.000140286835618108,"ACTB/ACTL6A/ACTR2/ALYREF/ARID2/ATAD5/BCL6/SHLD1/RADX/DMAP1/EPC2/ERCC2/EXOSC3/EXOSC6/SHLD2/FANCB/FBH1/FUS/H1-0/H1-10/HDGFL2/HELB/H1-2/H1-3/H1-4/IL27RA/KAT5/KLHL15/KPNA1/KPNA2/MAD2L2/MAGEF1/MEAF6/MLH1/MORF4L2/MSH2/MSH3/NDFIP1/PARP1/PARP3/PAXIP1/PIAS4/PPP4R2/RAD50/RAD51AP1/RBBP8/RECQL5/RMI2/RPA2/RUVBL1/RUVBL2/SETD2/SIRT6/SLC15A4/SMARCAD1/SUPT6H/KMT5C/TERF2IP/TFRC/TGFB1/THOC1/TIMELESS/TP53BP1/TRRAP/UBQLN4/WDR48/NSD2",67
"GO:0006470","GO:0006470","protein dephosphorylation","117/5588","250/16990",2.91845018384114e-06,0.000174776620443619,0.000144212592996957,"ACP1/ANKLE2/ARPP19/BOD1/BTRC/CALM1/CALM2/CALM3/CDC14A/CDC25A/CDC25B/CDCA2/CRY2/CSNK2B/CTDNEP1/CTDP1/CTDSP1/CTDSP2/DLC1/DUSP10/DUSP28/DUSP3/DUSP5/DUSP7/ENSA/EYA1/FBXW11/FKBP1A/FKBP1B/GBA1/GNA12/GNAI2/HSP90AB1/HSP90B1/HTT/ITGA1/MAGI2/MASTL/MTMR2/MTMR4/MTMR6/MTOR/NCK1/PDP1/PDP2/PDXP/PGAM5/PGP/PHLPP2/PHPT1/PPIA/PPM1A/PPM1B/PPM1D/PPM1F/PPM1H/PPM1J/PPM1M/PPP1CA/PPP1R11/PPP1R15A/PPP1R15B/PPP1R16B/PPP1R8/PPP1R9B/PPP2CA/PPP2R1A/PPP2R3A/PTPA/PPP2R5D/PPP3CB/PPP3R1/PPP4R1/PPP4R2/PPP4R4/PPP5C/PPP6C/PPP6R1/PPP6R2/PPP6R3/PTBP1/PTP4A1/PTP4A3/PTPDC1/PTPN1/PTPN11/PTPN12/PTPN18/PTPN2/PTPN4/PTPN5/PTPN6/PTPN9/PTPRD/PTPRE/PTPRF/PTPRJ/PTPRK/PTPRM/PTPRS/PTPRU/ROCK1/RPAP2/RPRD1B/SBF1/SLC39A10/SPPL3/SSH3/SSU72/STYXL1/SYMPK/TGFB1/TIMM50/TIPRL/UBASH3B/YWHAB/YWHAE",117
"GO:0033044","GO:0033044","regulation of chromosome organization","116/5588","248/16990",3.31908436968154e-06,0.000196911659614378,0.000162476771505512,"ACD/ACTB/ACTL6A/ACTR5/ANAPC5/ANAPC7/ARID1B/ARID2/ATF7IP/ATR/ATRX/AURKB/BAZ1B/BCL7A/BCL7B/BCL7C/BIRC5/BRD7/CCNB1/CCT2/CCT3/CCT5/CCT6A/CCT7/CDC16/CDC20/CDC6/CDCA5/CDCA8/CENPV/CHFR/CTCF/CTNNB1/DCP2/DKC1/DPF1/DPF2/DYNC1LI1/ESPL1/EXOSC10/SLF2/TASOR/FEN1/GEN1/GNL3L/MACROH2A1/HMBOX1/HNRNPD/HNRNPU/IK/INCENP/INO80/INO80D/INO80E/KAT5/KNTC1/LIG4/MAD2L2/MAP3K4/MAPK1/MAPK3/MAPKAPK5/MAPT/MCM2/MCRS1/MNAT1/MYC/NAT10/NBN/NCAPH/NFRKB/NUMA1/PARN/PARP1/PBRM1/PIF1/PKIB/PLK1/POT1/PPHLN1/PTTG1/PTTG3P/RAD50/RMI2/RNF4/RUVBL1/RUVBL2/SFPQ/SIN3A/SIRT6/SMARCA4/SMARCA5/SMARCB1/SMARCC1/SMARCD1/SMARCE1/SMG5/SMG6/SPC24/SPC25/TACC3/TERF2IP/TOP2A/TRAPPC12/TRIM28/TRIP13/UBE2C/UCHL5/UPF1/USP7/XRCC3/XRCC5/XRN1/ZW10/ZWILCH/ZWINT",116
"GO:0051568","GO:0051568","histone H3-K4 methylation","40/5588","66/16990",3.42886754700994e-06,0.000201541214707584,0.000166296734053815,"ARID4A/ASH1L/ASH2L/AUTS2/BCOR/BEND3/BOD1/BRCA1/CTCFL/CTNNB1/CTR9/EHMT2/GFI1/MACROH2A1/HCFC1/HCFC2/H1-2/H1-3/H1-4/KANSL3/MCRS1/MEN1/MYB/NCOA6/NFYA/NFYB/NFYC/OGT/PAXIP1/PIH1D1/PYGO2/RTF1/SETD1A/SETD1B/TET2/WDR5/WDR5B/SKIC8/WDR82/ZNF335",40
"GO:0031669","GO:0031669","cellular response to nutrient levels","106/5588","223/16990",3.49374037760032e-06,0.0002034703111652,0.00016788848014427,"AIFM1/ASNS/ATF3/ATG14/ATG7/BRIP1/BRSK1/BRSK2/KICS2/CD68/CDKN1A/CDKN2B/CLEC16A/CPEB4/CYP27B1/DEPDC5/DSC2/EHMT2/EIF2AK2/EIF2AK3/EIF2AK4/EIF4G1/FADS1/FAS/FGF23/FOS/GABARAPL1/GAS2L1/GAS6/GBA1/GDAP1/GLUL/HMOX1/HNRNPL/HSPA5/HSPA8/IFI16/IGF1R/IMPACT/INHBB/ITFG2/KANK2/KAT5/ELAPOR1/KLF10/KPTN/LAMP2/MAPK1/MAPK3/MAPKAP1/MAX/MED1/MLST8/MTOR/MYBBP1A/NCOA1/NDOR1/NPRL3/PCK1/PDK2/PDK4/PICK1/PIK3C2B/PIM1/PLIN3/PMAIP1/PPARA/PPM1D/PRKAA2/PRKAB2/PRR5/RALB/RICTOR/RNF152/RNF167/RPTOR/RRAGA/RRAGC/RRAGD/RXRA/SEH1L/SESN2/SESN3/SFRP1/SLC2A1/SLC38A2/SLC38A3/SLC7A5/SNAI2/SP1/SREBF1/SUV39H1/TBL2/TTC5/TXN2/UCP2/ULK1/UPP1/USF2/USP33/VPS41/WIPI1/WIPI2/XBP1/ZC3H12A/ZFYVE1",106
"GO:0035148","GO:0035148","tube formation","78/5588","154/16990",3.56701305341603e-06,0.0002058490805735,0.000169851262715772,"ABL1/ARHGAP35/BBS4/BCAS3/BCL2L11/BMP4/BMP7/BRD2/CASP3/CECR2/CELSR1/CITED2/CTNNB1/DAB2IP/DEAF1/DLC1/DVL1/DVL2/DVL3/EDA/FGF2/FGFR2/GDF7/GDNF/GLMN/HECTD1/HES5/HIF1A/IFT122/IFT172/IFT52/ITGB1BP1/KAT2A/KDM2B/LMO4/LRP2/MED12/MIB1/MTHFD1/MTHFD1L/MTHFR/NFIB/NOG/NPHP3/OPA1/PFN1/PIK3CD/PRICKLE1/PRKACA/PRKACB/PROX1/RARG/RGMA/SCRIB/SDC4/SDCCAG8/SEMA4C/SETD2/SFRP1/SIX1/SIX4/SKI/SOX4/SOX8/SOX9/STIL/STK3/STK4/SUFU/TCTN1/TGFB1/TMED2/TRAF6/TSC2/TULP3/TWIST1/VASP/VEGFA",78
"GO:0021762","GO:0021762","substantia nigra development","29/5588","43/16990",3.63769089665181e-06,0.000206906139938051,0.000170723469029905,"ACTB/ATP5PB/ATP5PF/BASP1/CALM1/CALM2/CALM3/CDC42/CKB/CNP/COX6B1/FGF2/GLUD1/GNB4/HSPA5/INA/MAPKAP1/MBP/NDUFS3/PADI2/POTEE/RHOA/SEC16A/SIRT2/SYNGR3/SYPL2/YWHAE/YWHAQ/ZNF430",29
"GO:0042770","GO:0042770","signal transduction in response to DNA damage","87/5588","176/16990",3.65051790690954e-06,0.000206906139938051,0.000170723469029905,"ABL1/ACER2/ATAD5/ATR/ATRIP/ATRX/BABAM1/BCL3/BID/BRCA1/BRCC3/BRIP1/BRSK1/CASP2/YJU2/CCND1/CCNG1/CD44/CDK5RAP3/CDKN1A/CEP63/CUL4A/DDX5/DOT1L/DTL/E2F1/EIF2AK4/EME1/EME2/FOXM1/FZR1/GADD45A/GRB2/GTSE1/H2AX/HUS1/ING4/INTS7/KAT5/MAD2L2/MDM2/MDM4/MSH2/MSX1/MUS81/MYO6/NBN/NDRG1/NEK11/PAXIP1/PLA2R1/PLK1/PLK2/PLK3/PMAIP1/PPM1D/PRPF19/PSMD10/PTPN11/PTTG1IP/RFWD3/RINT1/RNASEH2B/RPA2/RPA4/RPL26/RPS27L/SESN2/KMT5A/SNAI2/SOX4/SPRED1/TELO2/TFAP4/THOC1/TIPRL/TOPBP1/TP53BP1/TRIAP1/TWIST1/USP10/USP28/WAC/XPC/ZMPSTE24/ZNF385A/ZNHIT1",87
"GO:0042326","GO:0042326","negative regulation of phosphorylation","160/5588","362/16990",3.81085445265473e-06,0.000214082336862409,0.000176644729915323,"ABL1/ADAR/ADARB1/AIDA/AKT1/AKT1S1/ANKLE2/ATG14/BAK1/BAX/BDKRB2/BMP2/BMP4/BMP7/TIGAR/RTRAF/C9orf72/CALM1/CALM2/CALM3/CAMK2N1/CASP3/CAV1/CDK5RAP3/CDKN1A/CDKN1C/CDKN2B/CEP85/CHMP6/CNKSR3/CORO1C/CSK/CTDSP1/CTDSP2/DAB2IP/DDIT4/DEPTOR/DUSP10/DUSP3/DUSP7/DVL1/EIF4G1/EPHB2/NIBAN1/FBLN1/FBXO7/GADD45A/GADD45B/GBA1/GIT1/GNAQ/GPD1L/MACROH2A1/HEG1/HEXIM1/HIPK3/HNRNPU/HSPB1/HYAL2/IMPACT/INHBA/INPP5J/INPP5K/INSM1/IPO5/IPO7/ITGB1BP1/JUN/RUBCN/LATS2/LRP1/LRP6/MAPT/MEN1/MICAL1/MIDN/MLLT1/MVP/MYADM/NCAPG2/NCK1/NF2/NOG/NR2F2/NUPR1/OCLN/PAK2/PARD6A/PARK7/PDE4D/PDPK1/PIBF1/PIK3CB/PIK3IP1/PIP4K2C/PKIB/PKIG/PKN1/PLEC/PLK1/PPARA/PPARG/PPIA/PPM1F/PPP1R15B/PPP2CA/PPP2R1A/PRDX3/PRKAR1A/PRKAR1B/PRKAR2A/PRKAR2B/PRR5L/PTPN1/PTPN2/PTPN6/PTPRJ/PWP1/QARS1/RASIP1/RASSF2/RGS14/ROCK1/SFN/SFRP1/SH3BP5L/SHB/SIRT2/SIRT6/SLC8A1/SLIT2/SMAD6/SMCR8/SMYD3/SNX25/SOCS4/SORL1/SPAG9/SPRED1/SPRY2/SPRY4/STAT3/TAF7/TARBP2/TERF2IP/TFAP4/TGFB1/TMED2/TNFAIP3/TRAF3IP1/TRIB2/TRIB3/TSC2/UBASH3B/UCHL1/VPS25/WARS1/YWHAG/ZC3H12A/ZGPAT",160
"GO:0006406","GO:0006406","mRNA export from nucleus","38/5588","62/16990",4.0859423326002e-06,0.000227522473046895,0.000187734524903219,"ALKBH5/ALYREF/CASC3/CHTOP/DDX19A/DDX39A/EIF4A3/ENY2/FYTTD1/GLE1/MCM3AP/NCBP1/NSUN2/NUP107/NUP133/NUP214/NUP85/NUP88/NUP93/NXF1/NXF3/NXT1/PABPN1/POLDIP3/POLR2D/RAE1/SARNP/SETD2/SMG5/SMG6/SMG7/SRSF3/SUPT6H/THOC1/THOC2/THOC7/UPF1/ZC3H11A",38
"GO:0008033","GO:0008033","tRNA processing","64/5588","121/16990",4.15415965798418e-06,0.000229309613120727,0.000189209139204844,"AARS1/AARS2/ADAT2/ALKBH1/ALKBH8/GON7/RTRAF/TRMO/CLP1/DDX1/DPH3/DTWD2/DUS1L/DUS3L/ELP2/ELP4/FTSJ1/GRSF1/GTPBP3/HSD17B10/ELP1/KARS1/LAGE3/LCMT2/LSM6/METTL1/METTL2B/METTL6/MOCS3/NAT10/NSUN2/NSUN6/OSGEPL1/POLR3K/POP1/POP4/PUS1/PUS7/RPP14/RPP30/RPP40/RPUSD4/SARS1/TARBP1/THADA/THG1L/THUMPD2/TRIT1/TRMT1/TRMT11/TRMT112/TRMT2B/TRMT61A/TRMU/TRPT1/TRUB1/TRUB2/TSEN34/TSEN54/TYW3/TYW5/URM1/WDR4/WDR6",64
"GO:0006261","GO:0006261","DNA-templated DNA replication","79/5588","157/16990",4.2758139691902e-06,0.000233990233417408,0.000193071236939115,"ALYREF/CENPS/ATAD5/ATR/ATRX/BCL6/BRCA1/ZGRF1/CARM1/CCNE1/CDC6/CDK2AP1/CDK9/CHTF8/CIZ1/DBF4/DBF4B/DDX21/DDX23/DNA2/DNAJA3/EME1/EME2/FBH1/FEN1/GEN1/GINS1/GINS4/HELB/HMGA1/INO80/LIG1/LRWD1/MCM2/MCM3/MCM4/MCM6/MCM7/MCMBP/MMS22L/MUS81/NBN/NFAT5/ORC1/ORC3/PARP1/POLA1/POLA2/POLD1/POLE/POLE4/POLN/PURA/RAD50/RBBP8/RECQL5/REV3L/RFC1/RFWD3/RPA1/RPA4/RRM1/SAMHD1/SIRT7/SLFN11/SMARCAL1/SRPK2/CENPX/THOC1/TIMELESS/TOPBP1/TRAIP/UPF1/WDHD1/WDR18/WIZ/WRNIP1/ZMPSTE24/ZPR1",79
"GO:0022411","GO:0022411","cellular component disassembly","199/5588","466/16990",4.56329714339346e-06,0.000246326121549446,0.000203249889037582,"ABCE1/ACIN1/ACTN2/ACVR1C/ADAM10/ADAMTS15/ADAMTS4/ADD1/ADD2/ADRB2/AIFM1/APEH/ARFIP2/ARHGEF2/ARID2/ASCC2/ATG12/ATG13/ATG14/ATG4D/ATG7/ATP2A2/ATP5IF1/BAX/BNIP3L/TIGAR/MTRFR/SHFL/RIMOC1/CALM1/CAMSAP1/CAPG/CAPN10/CAPZA1/CAPZA2/CAPZB/CDC37/CDK5/CDK5RAP3/CECR2/CFL1/CHMP1A/CHMP1B/CHMP4A/CHMP4B/CHMP6/CHMP7/CLEC16A/CLN3/CTDNEP1/CTTN/CX3CR1/DCTN1/DDIT4/DENR/DFFB/DICER1/DPP4/DSTN/DUSP3/EIF5A/EIF5AL1/EPHA4/EPS8/EXOC8/RETREG2/RETREG3/WASHC2C/FBXO7/FBXW7/FIS1/FSCN1/FUNDC2/FURIN/FYCO1/FZD5/GABARAPL1/GAK/GBA1/GBF1/GFM2/GLE1/GRWD1/GSK3A/HIF1A/H2AC25/HMGA1/HSF1/HSPA2/HSPA8/HTT/HUWE1/IGF1R/INSR/IRGM/JMJD4/KAT5/KATNB1/RUBCN/KIF18B/KIF2C/LAMC1/LAMP2/LCP1/LMOD1/LPIN1/LRBA/LRP1/MAP1A/MAP1B/MAP4K4/MAPRE2/MARK2/MELTF/MFN2/MICAL1/MID1/MID1IP1/MMP15/MMP2/MRRF/MTRF1/MYC/NAPA/NCKAP5L/NOSTRIN/NSF/OGT/OPTN/PARK7/PBXIP1/PDXP/PHF23/PIK3R1/PLAAT3/PLEKHH2/PLIN3/PLK1/PLK3/PPP1CA/PPP1R9B/PRKAA2/PRKCA/RDX/RNF41/RRP7A/SCIN/SET/SH3GL1/SH3PXD2B/SLC25A46/SMARCA4/SMARCB1/SMARCC1/SMARCD1/SMARCE1/SMCR8/SNAI2/SNAP29/SNAPIN/SPAST/SPTBN4/SREBF1/SSRP1/STMN1/STMN3/STON1/SUPT16H/TBC1D25/TEX264/TFIP11/TGFB1/STING1/TMEM39A/TOP2A/TRPV4/TSC2/TSPO/TTBK2/TWF1/TWF2/UBQLN4/UFC1/UFL1/ULK1/UPF1/VAMP8/VCP/VDAC1/VMP1/VPS13D/VPS33A/VPS4A/WDR1/PYM1/WIPI1/WIPI2/ZFAND1/ZMPSTE24",199
