"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005876","GO:0005876","spindle microtubule","37/5586","76/17401",0.00188047431980553,0.0109356814290229,0.00727827307584651,"ARL3/AURKB/BIRC5/BOD1/CALM1/CALM2/CALM3/CAPN6/CHMP1A/CHMP1B/CHMP4A/CHMP4B/CHMP6/CHMP7/CSNK1D/DYNLT3/HAUS2/HAUS3/HAUS4/HAUS7/HNRNPU/KIF18B/KIF3A/KIF3B/KIF4A/KLHL21/KNTC1/MAP9/MAPRE1/NUMA1/PLK1/PSRC1/SKA1/SKA3/TTL/ZW10/ZWILCH",37
"GO:0031248","GO:0031248","protein acetyltransferase complex","42/5586","89/17401",0.00207278443484586,0.0118714017632081,0.00790104433697227,"ACTB/ACTBL2/ACTL6A/ATXN7L3/BRD1/BRPF1/BRPF3/DMAP1/ENY2/EPC2/HCFC1/ING4/ING5/KANSL1L/KANSL3/KAT2A/KAT5/MCRS1/MEAF6/MLLT1/MORF4L2/MSL2/NAA25/NAA30/NAA50/OGT/POLE4/RUVBL1/RUVBL2/SF3B3/SUPT3H/TADA2A/TADA2B/TADA3/TAF4/TAF5L/TAF6L/TAF7/TAF9B/TRRAP/USP22/WDR5",42
"GO:1902493","GO:1902493","acetyltransferase complex","42/5586","89/17401",0.00207278443484586,0.0118714017632081,0.00790104433697227,"ACTB/ACTBL2/ACTL6A/ATXN7L3/BRD1/BRPF1/BRPF3/DMAP1/ENY2/EPC2/HCFC1/ING4/ING5/KANSL1L/KANSL3/KAT2A/KAT5/MCRS1/MEAF6/MLLT1/MORF4L2/MSL2/NAA25/NAA30/NAA50/OGT/POLE4/RUVBL1/RUVBL2/SF3B3/SUPT3H/TADA2A/TADA2B/TADA3/TAF4/TAF5L/TAF6L/TAF7/TAF9B/TRRAP/USP22/WDR5",42
"GO:0030117","GO:0030117","membrane coat","40/5586","84/17401",0.00212488161355941,0.0119881380585889,0.00797873850181772,"AP1B1/AP1G1/AP1M1/AP1S1/AP1S2/AP2A1/AP2A2/AP2B1/AP2M1/AP2S1/AP3B1/AP3D1/AP3M1/AP3M2/AP4E1/AP4S1/ARCN1/CHMP1B/CHMP4A/CHMP4B/CLINT1/CLTA/COPE/COPG2/COPZ2/DNM1/EPN1/PDCD6/PEF1/SAR1A/SAR1B/SCYL1/SEC13/SEC24C/SEC24D/SEC31A/SEC31B/TMED7/VPS18/VPS39",40
"GO:0048475","GO:0048475","coated membrane","40/5586","84/17401",0.00212488161355941,0.0119881380585889,0.00797873850181772,"AP1B1/AP1G1/AP1M1/AP1S1/AP1S2/AP2A1/AP2A2/AP2B1/AP2M1/AP2S1/AP3B1/AP3D1/AP3M1/AP3M2/AP4E1/AP4S1/ARCN1/CHMP1B/CHMP4A/CHMP4B/CLINT1/CLTA/COPE/COPG2/COPZ2/DNM1/EPN1/PDCD6/PEF1/SAR1A/SAR1B/SCYL1/SEC13/SEC24C/SEC24D/SEC31A/SEC31B/TMED7/VPS18/VPS39",40
"GO:0005741","GO:0005741","mitochondrial outer membrane","79/5586","187/17401",0.00216649429137944,0.0121323680317249,0.00807473116007308,"ACSL4/ACSL6/AGK/AGPAT4/AIFM2/AKAP1/ARMCX3/ASS1/ATAD1/BAD/BAK1/BAX/BCL2L1/BCL2L11/BCL2L2/BID/BNIP3L/BRI3BP/CNP/COASY/CYB5B/CYB5R3/CYP27B1/DMPK/DNAJC11/EPHA4/FIS1/FUNDC2/GDAP1/GPAM/HK1/HMOX1/LPIN1/MAOA/MTARC1/MTARC2/MAVS/MFF/MFN2/MLXIP/MTCH1/MTCH2/MTOR/MTX1/MTX3/OPA1/PGAM5/PI4KB/PLEC/PMAIP1/PPP1R15A/RAB32/RAF1/RNF185/RPS27A/RPS6KB1/SAMM50/SFXN2/SLC11A2/SLC25A46/SNN/STARD7/THG1L/STING1/TOMM20/TOMM22/TOMM34/TOMM40/TOMM40L/TOMM6/TRIM14/TSPO/UBA52/UBC/ULK1/VAMP1/VAT1/VDAC1/VDAC3",79
"GO:0098978","GO:0098978","glutamatergic synapse","125/5586","314/17401",0.0022066192496992,0.0122662070056809,0.00816380806003266,"ABLIM3/ABR/ACTB/ACTBL2/ADAM10/AKAP9/AP2B1/AP2M1/AP3D1/ARC/ARF4/ARHGAP39/ATAD1/ATP2B3/BAIAP2/BCR/C1QBP/CACNB4/CACNG4/CAMK4/CAMKV/CAPRIN1/CDH1/CDK5/CDKL5/CLCN3/CPLX1/CRTC1/CSPG5/CTBP1/DAG1/DBN1/DGKE/DLG3/DLGAP3/DNAJB1/DNM1/DNM2/DNM3/DRP2/DVL1/EFNB3/EGLN1/EIF4A3/ELAVL1/EPHA4/EPHA7/EPHB2/EPS8/FBXL20/FLOT2/FLRT3/FXYD6/FZD4/GPC4/GPM6A/GRID1/GRIK5/GRIN2D/GRIP2/HIP1/HOMER1/HOMER2/HRAS/HSPA8/ITGB1/KCNA1/KCNA3/KPNA1/KPNA2/LRFN3/LRRC4/LRRC4B/LRRTM2/NAPA/NOSTRIN/NPTX1/NPTXR/NRGN/NRP2/NTNG2/P2RY1/PAK2/PCDH17/PCLO/PFN1/PFN2/PPM1H/PPP1CA/PPP2R1A/PPP3CB/PPP3R1/PRKAR1A/PRKAR1B/PRKAR2B/PRRT2/PTPRD/PURA/RAB8A/RAC1/RELA/RGS14/RGS9/RHOA/RNF10/SCN2A/SCRIB/SEMA3F/SH3GL1/SHANK1/SHANK2/SLC30A3/SLC4A8/SNAP25/STAU1/STXBP1/SYN2/SYN3/SYNGAP1/SYT4/USP8/VCP/VPS18/VPS35/WASF3",125
"GO:0030176","GO:0030176","integral component of endoplasmic reticulum membrane","62/5586","142/17401",0.00246408279882158,0.0135974204080957,0.00904980082855715,"ABCB9/ANKLE2/ARL6IP1/ATF6/ATP13A1/B2M/BCAP31/CAMLG/CLN3/DERL1/DNAJB12/DOLK/DOLPP1/EDEM1/EIF2AK3/ELOVL1/ELOVL7/ERGIC1/ERGIC3/ERN1/ESYT1/GPAA1/HLA-A/HLA-B/HLA-C/HLA-DPA1/HLA-E/HLA-F/HM13/HSPA5/INSIG1/KTN1/PIGK/PIGT/PIGU/RCE1/RHBDD1/RRBP1/RTN1/RTN2/SAMD8/SEC61A1/SGMS2/SLC35B2/SLC35B4/SLC37A3/SLC37A4/SPCS1/SPPL2A/SPPL3/TAPBP/TAPT1/TBL2/TECR/TEX261/TMCO1/STING1/TMEM33/TRAM1L1/WDR83OS/ZFYVE27/ZMPSTE24",62
"GO:0030119","GO:0030119","AP-type membrane coat adaptor complex","18/5586","31/17401",0.00252361249996576,0.0138250076085081,0.00920127212039384,"AP1B1/AP1G1/AP1M1/AP1S1/AP1S2/AP2A1/AP2A2/AP2B1/AP2M1/AP2S1/AP3B1/AP3D1/AP3M1/AP3M2/AP4E1/AP4S1/VPS18/VPS39",18
"GO:0014069","GO:0014069","postsynaptic density","121/5586","304/17401",0.00258326741987763,0.0139869148318187,0.00930902992148335,"ACTR2/ADAM10/ADD1/ADD2/AKAP5/AKAP9/ARC/ARHGEF9/ATP1A1/BAIAP2/BCR/CACNA1C/CACNG4/CAMK2N1/CAP2/CAPZB/CDK5/CDK5R1/CPEB1/CPEB3/CPEB4/CRTC1/CRYAB/CTNNB1/CTNND2/DAGLA/DBN1/DBNL/DGCR8/DLGAP3/DNAJB1/DNM2/DNM3/DRP2/DVL1/EEF2K/EFNB3/EGLN1/EIF3A/EPHA4/EPHA7/EPS8/FLRT3/FMR1/FXR2/GIT1/GPHN/GRID1/GRIK5/GRIN2D/GRIP2/HNRNPH2/HOMER1/HOMER2/IQSEC3/ITGA8/ITPR1/KPNA1/LIN7A/LRFN3/LRP4/LRP8/LRRC4/LRRC4B/LRRTM2/MAGI2/MAP1B/MAPK8IP2/MIB1/MINK1/MPP2/MTMR2/NCS1/NETO2/NOS1/NRGN/NSF/NTRK2/P2RY1/PAK2/PALM/PCBP2/PCLO/PDLIM5/PDPK1/PICK1/PKP4/PPP1R9B/PRR12/PRRT2/PSD3/PTPRS/RAB8A/RGS14/RGS9/RNF10/RPL10A/RPL12/RPS27/RTN3/RUSC1/SCRIB/SEMA4C/SEMA4F/SH2D5/SHANK1/SHANK2/SHISA8/SLC8A1/SLITRK3/SORCS2/SPOCK1/SYN1/SYN2/SYN3/SYNGAP1/SYNPO/SYT11/TSC2/USP8/VPS35",121
"GO:0031932","GO:0031932","TORC2 complex","8/5586","10/17401",0.00259016941329976,0.0139869148318187,0.00930902992148335,"MAPKAP1/MLST8/MTOR/PRR5/PRR5L/RICTOR/SESN3/TELO2",8
"GO:0005884","GO:0005884","actin filament","49/5586","108/17401",0.00261608138703649,0.0140266491390041,0.00933547519972706,"ACTB/ACTBL2/ACTG1/ACTN2/AIF1L/AMOT/ANXA1/COTL1/CTTN/DBN1/DBNL/DIAPH1/DIAPH2/DNAJA3/EHBP1L1/FHDC1/GAS2L1/IQGAP1/JAM3/KEAP1/LCP1/LMOD1/MARK2/MYO18B/MYO1A/MYO1C/MYO3A/MYO5A/MYO6/MYO9A/PDLIM3/PDLIM4/PDLIM5/PDLIM7/PLS3/RAC1/RHOQ/SMTNL2/SPECC1/SPECC1L/SPTBN4/TPM3/TPM4/TWF1/TWF2/VPS18/WIPF1/WIPF2/WIPF3",49
"GO:0032279","GO:0032279","asymmetric synapse","123/5586","310/17401",0.00272322350947566,0.0144982885434056,0.00964937611215245,"ACTR2/ADAM10/ADD1/ADD2/AKAP5/AKAP9/ARC/ARFGEF2/ARHGEF9/ATP1A1/BAIAP2/BCR/CACNA1C/CACNG4/CAMK2N1/CAP2/CAPZB/CDK5/CDK5R1/CPEB1/CPEB3/CPEB4/CRTC1/CRYAB/CTNNB1/CTNND2/DAGLA/DBN1/DBNL/DGCR8/DLGAP3/DNAJB1/DNM2/DNM3/DRP2/DVL1/EEF2K/EFNB3/EGLN1/EIF3A/EPHA4/EPHA7/EPS8/FLRT3/FMR1/FXR2/GIT1/GPHN/GRID1/GRIK5/GRIN2D/GRIP2/HNRNPH2/HOMER1/HOMER2/IQSEC3/ITGA8/ITPR1/KPNA1/LIN7A/LRFN3/LRP4/LRP8/LRRC4/LRRC4B/LRRTM2/MAGI2/MAP1B/MAPK8IP2/MIB1/MINK1/MPP2/MTMR2/NCS1/NETO2/NOS1/NRGN/NSF/NTRK2/P2RY1/PAK2/PALM/PCBP2/PCLO/PDLIM5/PDPK1/PICK1/PKP4/PPP1R9B/PRR12/PRRT2/PSD3/PTPRS/RAB8A/RGS14/RGS9/RNF10/RPL10A/RPL12/RPS27/RTN3/RUSC1/SCRIB/SEMA4C/SEMA4F/SH2D5/SHANK1/SHANK2/SHISA8/SLC4A8/SLC8A1/SLITRK3/SORCS2/SPOCK1/SYN1/SYN2/SYN3/SYNGAP1/SYNPO/SYT11/TSC2/USP8/VPS35",123
"GO:0030120","GO:0030120","vesicle coat","28/5586","55/17401",0.0028590168468266,0.0146990663451318,0.00978300433440961,"AP1B1/AP1G1/AP1M1/AP1S1/AP1S2/AP2A1/AP2A2/AP2B1/AP2M1/AP2S1/ARCN1/CLINT1/CLTA/COPE/COPG2/COPZ2/EPN1/PDCD6/PEF1/SAR1A/SAR1B/SCYL1/SEC13/SEC24C/SEC24D/SEC31A/SEC31B/TMED7",28
"GO:0033178","GO:0033178","proton-transporting two-sector ATPase complex, catalytic domain","9/5586","12/17401",0.00286935295432927,0.0146990663451318,0.00978300433440961,"ATP6V1A/ATP6V1B1/ATP6V1B2/ATP6V1C1/ATP6V1C2/ATP6V1F/ATP6V1G1/ATP6V1G2/ATP6V1H",9
"GO:0034709","GO:0034709","methylosome","9/5586","12/17401",0.00286935295432927,0.0146990663451318,0.00978300433440961,"CLNS1A/ERH/PRMT1/PRMT5/SNRPB/SNRPD1/SNRPD2/SNRPD3/WDR77",9
"GO:0140288","GO:0140288","GBAF complex","9/5586","12/17401",0.00286935295432927,0.0146990663451318,0.00978300433440961,"ACTB/ACTL6A/BCL7A/BCL7B/BCL7C/SMARCA4/SMARCC1/SMARCD1/SS18",9
"GO:0071004","GO:0071004","U2-type prespliceosome","11/5586","16/17401",0.00287759499878241,0.0146990663451318,0.00978300433440961,"LSM7/LUC7L2/LUC7L3/PRPF39/PRPF40B/SF3A1/SF3B1/SNRNP70/SNRPB/SNRPC/U2AF2",11
"GO:0071010","GO:0071010","prespliceosome","11/5586","16/17401",0.00287759499878241,0.0146990663451318,0.00978300433440961,"LSM7/LUC7L2/LUC7L3/PRPF39/PRPF40B/SF3A1/SF3B1/SNRNP70/SNRPB/SNRPC/U2AF2",11
"GO:0005665","GO:0005665","RNA polymerase II, core complex","10/5586","14/17401",0.00294094961007259,0.0148223860347659,0.00986508009554174,"POLR2A/POLR2B/POLR2D/POLR2E/POLR2F/POLR2G/POLR2H/POLR2I/POLR2J/POLR2L",10
"GO:0016586","GO:0016586","RSC-type complex","10/5586","14/17401",0.00294094961007259,0.0148223860347659,0.00986508009554174,"ACTB/ACTL6A/ARID2/BRD7/PBRM1/SMARCA4/SMARCB1/SMARCC1/SMARCD1/SMARCE1",10
"GO:0031968","GO:0031968","organelle outer membrane","87/5586","211/17401",0.00311305904197728,0.0155859114949326,0.0103732465811442,"ACSL4/ACSL6/AGK/AGPAT4/AIFM2/AKAP1/ARMCX3/ASS1/ATAD1/BAD/BAK1/BAX/BCL2L1/BCL2L11/BCL2L2/BID/BNIP3L/BRI3BP/CLMN/CNP/COASY/CYB5B/CYB5R3/CYP27B1/DMPK/DNAJC11/EMD/ENO1/EPHA4/FIS1/FUNDC2/GDAP1/GPAM/HK1/HMOX1/ITPR3/LPIN1/MAOA/MTARC1/MTARC2/MAVS/MFF/MFN2/MLXIP/MTCH1/MTCH2/MTOR/MTX1/MTX3/NUTF2/OPA1/PGAM5/PI4KB/PLEC/PMAIP1/PPP1R15A/RAB32/RAF1/RETSAT/RNF185/RPS27A/RPS6KB1/SAMM50/SFXN2/SLC11A2/SLC25A46/SNN/STARD7/SYNE1/SYNE2/THG1L/STING1/TOMM20/TOMM22/TOMM34/TOMM40/TOMM40L/TOMM6/TRIM14/TSPO/UBA52/UBC/ULK1/VAMP1/VAT1/VDAC1/VDAC3",87
"GO:0033176","GO:0033176","proton-transporting V-type ATPase complex","16/5586","27/17401",0.00327972633368637,0.0162057065899797,0.0107857529239909,"ATP6AP1/ATP6V0A1/ATP6V0B/ATP6V0C/ATP6V0D1/ATP6V0E2/ATP6V1A/ATP6V1B1/ATP6V1B2/ATP6V1C1/ATP6V1C2/ATP6V1F/ATP6V1G1/ATP6V1G2/ATP6V1H/TMEM199",16
"GO:1902555","GO:1902555","endoribonuclease complex","16/5586","27/17401",0.00327972633368637,0.0162057065899797,0.0107857529239909,"CLP1/DGCR8/DHX9/DICER1/ERN1/HSD17B10/POP1/POP4/PRKRA/RPP14/RPP30/RPP40/TARBP2/TSEN34/TSEN54/TSNAX",16
"GO:0016471","GO:0016471","vacuolar proton-transporting V-type ATPase complex","15/5586","25/17401",0.00372101991583339,0.0182668250413639,0.0121575360202896,"ATP6V0A1/ATP6V0B/ATP6V0C/ATP6V0D1/ATP6V0E2/ATP6V1A/ATP6V1B1/ATP6V1B2/ATP6V1C1/ATP6V1C2/ATP6V1F/ATP6V1G1/ATP6V1G2/ATP6V1H/TMEM199",15
"GO:0097546","GO:0097546","ciliary base","21/5586","39/17401",0.00398317258740602,0.0194276030714771,0.0129300950545337,"CLCN4/GLI1/GLI2/CILK1/IFT52/IFT88/KCNQ1/MAGI2/NPHP3/PRKACA/PRKACB/PRKACG/PRKAR1A/PRKAR1B/PRKAR2A/PRKAR2B/RAB8A/SUFU/DYNLT2B/TRAF3IP1/TULP3",21
"GO:0098984","GO:0098984","neuron to neuron synapse","130/5586","333/17401",0.0041175788489918,0.0199544205758833,0.0132807199043055,"ACTR2/ADAM10/ADD1/ADD2/AKAP5/AKAP7/AKAP9/ARC/ARFGEF2/ARHGEF9/ATP1A1/ATP1B2/BACE1/BAIAP2/BCR/CACNA1C/CACNG4/CAMK2N1/CAP2/CAPZB/CDK5/CDK5R1/CPEB1/CPEB3/CPEB4/CRTC1/CRYAB/CTNNB1/CTNND2/DAGLA/DBN1/DBNL/DGCR8/DLGAP3/DNAJB1/DNM2/DNM3/DRP2/DVL1/EEF2K/EFNB3/EGLN1/EIF3A/EPHA4/EPHA7/EPS8/FLRT3/FMR1/FXR2/GIT1/GPHN/GRID1/GRIK5/GRIN2D/GRIP2/HNRNPH2/HOMER1/HOMER2/IQSEC3/ITGA8/ITPR1/KPNA1/LIN7A/LRFN3/LRP4/LRP8/LRRC4/LRRC4B/LRRTM2/MAGI2/MAP1B/MAPK8IP2/MIB1/MINK1/MPP2/MTMR2/NCS1/NETO2/NOS1/NRGN/NSF/NTRK2/P2RY1/PAK2/PALM/PCBP2/PCLO/PDLIM5/PDPK1/PICK1/PKP4/PPP1R9B/PRKAR1B/PRR12/PRRT2/PSD3/PTPRD/PTPRS/RAB8A/RAPGEF4/RGS14/RGS9/RNF10/RPL10A/RPL12/RPS27/RTN3/RUSC1/SCRIB/SEMA4C/SEMA4F/SH2D5/SHANK1/SHANK2/SHISA8/SLC30A3/SLC4A8/SLC8A1/SLITRK3/SORCS2/SPOCK1/SYN1/SYN2/SYN3/SYNGAP1/SYNPO/SYT11/TSC2/USP8/VPS35",130
"GO:0042383","GO:0042383","sarcolemma","58/5586","134/17401",0.00419360267592481,0.0201933988726061,0.0134397725718542,"ACP1/AHNAK/AHNAK2/ANK2/ANXA1/ANXA2/AQP1/ATP1A1/BSG/BVES/CACNA1C/CACNA1D/CACNB1/CACNB3/CACNG4/CACNG6/CAPN3/CAV1/CAV2/CIB2/COL6A2/CORO1C/DAG1/DYSF/FKRP/FLNC/IGF1R/ITGB1/KCNJ11/KCNJ2/KCNJ3/LAMP1/NCSTN/NOS1/OBSCN/PDE9A/PGM5/PLEC/PPP3CB/PPP3R1/RDX/RTN2/RYR2/SCN1B/SCN2A/SCN2B/SGCE/SLC2A1/SLC2A4/SLC38A2/SLC8A1/SNTA1/SNTB1/SNTG2/STAC/STBD1/SYNC/VCL",58
"GO:0019867","GO:0019867","outer membrane","87/5586","213/17401",0.00424435209487154,0.020308418884322,0.0135163244593511,"ACSL4/ACSL6/AGK/AGPAT4/AIFM2/AKAP1/ARMCX3/ASS1/ATAD1/BAD/BAK1/BAX/BCL2L1/BCL2L11/BCL2L2/BID/BNIP3L/BRI3BP/CLMN/CNP/COASY/CYB5B/CYB5R3/CYP27B1/DMPK/DNAJC11/EMD/ENO1/EPHA4/FIS1/FUNDC2/GDAP1/GPAM/HK1/HMOX1/ITPR3/LPIN1/MAOA/MTARC1/MTARC2/MAVS/MFF/MFN2/MLXIP/MTCH1/MTCH2/MTOR/MTX1/MTX3/NUTF2/OPA1/PGAM5/PI4KB/PLEC/PMAIP1/PPP1R15A/RAB32/RAF1/RETSAT/RNF185/RPS27A/RPS6KB1/SAMM50/SFXN2/SLC11A2/SLC25A46/SNN/STARD7/SYNE1/SYNE2/THG1L/STING1/TOMM20/TOMM22/TOMM34/TOMM40/TOMM40L/TOMM6/TRIM14/TSPO/UBA52/UBC/ULK1/VAMP1/VAT1/VDAC1/VDAC3",87
"GO:0030133","GO:0030133","transport vesicle","153/5586","399/17401",0.00444966288291662,0.0211568876697167,0.0140810252104213,"ANKRD27/AP1B1/AP1G1/AP1M1/AP1S1/AP1S2/AP2A1/APH1A/APP/ARCN1/ATP6AP1/ATP6V0A1/ATP6V0C/ATP6V0D1/ATP6V0E2/ATP6V1A/ATP6V1B1/ATP6V1B2/ATP6V1C1/ATP6V1F/ATP6V1G2/B2M/BACE1/BCL2L1/BLOC1S3/BRSK1/CALM3/CAV2/CD55/CD59/CDK16/CLCN3/CLCN4/CLN3/CLTA/CNIH3/COPE/COPG2/COPS5/COPZ2/DMXL2/DNAJC5/DOC2A/FURIN/GOLGA5/GOSR2/HLA-A/HLA-B/HLA-C/HLA-DPA1/HLA-E/HLA-F/ITPR1/KCNQ1/KDELR1/KDELR2/KDELR3/LAMP1/LMAN1/MAP6/MCFD2/MFF/MTMR2/NCSTN/NKD2/NPTX1/NRGN/OVGP1/PAM/PDCD6/PEF1/PICK1/PLIN3/PRRT2/PSEN2/PTPRS/RAB10/RAB11B/RAB13/RAB1B/RAB26/RAB35/RAB3B/RAB3D/RAB40C/RAB5A/RAB5B/RAB7A/RAB8A/RAB8B/RAB9A/RABAC1/RABEPK/RASSF9/RPH3AL/SAR1A/SAR1B/SCAMP5/SEC13/SEC16A/SEC24C/SEC24D/SEC31A/SEC31B/SEMA4C/SLC17A5/SLC2A4/SLC2A8/SLC30A3/SLC4A8/SLC9B2/SNAP25/SNAPIN/SORL1/SORT1/SPG21/SREBF1/STEAP2/STON1/STX16/SURF4/SYN1/SYN2/SYN3/SYNGR1/SYNGR2/SYNGR3/SYP/SYPL1/SYPL2/SYT11/SYT17/SYT2/SYT4/SYT6/SYTL4/SYTL5/TMED2/TMED7/TMEM163/TMEM184A/TMEM30A/TPRG1L/UNC13A/UNC13B/VAMP1/VAMP2/VAMP3/VMA21/VTI1A/VTI1B/YIPF1/YKT6",153
"GO:0002102","GO:0002102","podosome","17/5586","30/17401",0.00467629922715724,0.0218898102231459,0.0145688238466496,"ACTR2/ASAP1/CTTN/DBNL/FSCN1/HNRNPK/LCP1/LPXN/PTPN12/RHOU/SCIN/SH3GL1/SH3PXD2A/SH3PXD2B/TPM4/VCL/WDR1",17
"GO:1990752","GO:1990752","microtubule end","17/5586","30/17401",0.00467629922715724,0.0218898102231459,0.0145688238466496,"ASPM/CAMSAP1/CLIP2/DCTN1/DST/GAS2L1/KIF18B/KIF2C/MAPRE1/MAPRE2/NCKAP5L/NUMA1/RNF4/SLAIN1/SLAIN2/SPAG5/SPRY2",17
"GO:0005697","GO:0005697","telomerase holoenzyme complex","13/5586","21/17401",0.00471962839467299,0.0218898102231459,0.0145688238466496,"ACD/DKC1/GNL3L/HNRNPU/NAT10/NHP2/NOP10/SMG5/SMG6/SMG7/SNRPB/SNRPD3/TEP1",13
"GO:0030137","GO:0030137","COPI-coated vesicle","13/5586","21/17401",0.00471962839467299,0.0218898102231459,0.0145688238466496,"ARCN1/COPE/COPG2/COPZ2/KDELR1/KDELR2/KDELR3/PACS1/PACSIN1/SCYL1/TMED2/TMED7/TMEM199",13
"GO:0030863","GO:0030863","cortical cytoskeleton","46/5586","103/17401",0.00501522426546413,0.023118960638359,0.0153868883112443,"ACTB/ACTN2/ACTN4/ACTR2/CAP1/CAPN2/CAPZA2/CAPZB/CDH1/CIB2/COTL1/CTTN/DBN1/DBNL/DLC1/DSTN/EEF1A1/EPB41/FCHSD1/FLOT2/GYPC/IQGAP1/LANCL2/LASP1/LLGL2/MAEA/MAPRE1/MYADM/MYH9/MYO1A/NF2/NUMA1/PCLO/PLEKHH2/PPP1R9B/RAPGEF3/RDX/RIMS1/RIMS2/RIMS3/SHROOM1/SLC2A1/SPTBN4/TPM4/TRPV4/WDR1",46
"GO:0030672","GO:0030672","synaptic vesicle membrane","49/5586","111/17401",0.00510237702197003,0.0232373314976467,0.015465670364627,"ATP6AP1/ATP6V0A1/ATP6V0C/ATP6V0E2/ATP6V1B1/ATP6V1B2/ATP6V1C1/ATP6V1F/ATP6V1G2/BCL2L1/CALM3/CLTA/DMXL2/DNAJC5/DOC2A/PRRT2/PTPRS/RAB11B/RAB26/RAB35/RAB3B/RAB5A/RAB5B/RAB7A/SCAMP5/SEMA4C/SLC17A5/SLC30A3/SLC9B2/SNAPIN/STX16/SYN1/SYN2/SYN3/SYNGR1/SYNGR2/SYNGR3/SYP/SYPL1/SYPL2/SYT2/SYT4/SYT6/TMEM163/TPRG1L/UNC13A/UNC13B/VAMP1/VAMP2",49
"GO:0099501","GO:0099501","exocytic vesicle membrane","49/5586","111/17401",0.00510237702197003,0.0232373314976467,0.015465670364627,"ATP6AP1/ATP6V0A1/ATP6V0C/ATP6V0E2/ATP6V1B1/ATP6V1B2/ATP6V1C1/ATP6V1F/ATP6V1G2/BCL2L1/CALM3/CLTA/DMXL2/DNAJC5/DOC2A/PRRT2/PTPRS/RAB11B/RAB26/RAB35/RAB3B/RAB5A/RAB5B/RAB7A/SCAMP5/SEMA4C/SLC17A5/SLC30A3/SLC9B2/SNAPIN/STX16/SYN1/SYN2/SYN3/SYNGR1/SYNGR2/SYNGR3/SYP/SYPL1/SYPL2/SYT2/SYT4/SYT6/TMEM163/TPRG1L/UNC13A/UNC13B/VAMP1/VAMP2",49
"GO:0016469","GO:0016469","proton-transporting two-sector ATPase complex","16/5586","28/17401",0.00539108518625027,0.0243718253230003,0.0162207358735647,"ATP6AP1/ATP6V0A1/ATP6V0B/ATP6V0C/ATP6V0D1/ATP6V0E2/ATP6V1A/ATP6V1B1/ATP6V1B2/ATP6V1C1/ATP6V1C2/ATP6V1F/ATP6V1G1/ATP6V1G2/ATP6V1H/TMEM199",16
"GO:0016328","GO:0016328","lateral plasma membrane","30/5586","62/17401",0.00543268277367835,0.0243718253230003,0.0162207358735647,"ANXA1/ATP1A1/ATP1B2/ATP6V1B1/AXIN1/BVES/CDH1/CLDN12/CLDN15/CORO1C/CTNNB1/DVL1/DVL2/ERBB3/GJB2/GNA12/IQGAP1/MARK2/MYO1A/MYO1C/NKD2/NUMA1/PKD1/PPP2R1A/RAB13/SLC12A2/SLC16A1/SNTA1/TBCD/VANGL1",30
"GO:0000781","GO:0000781","chromosome, telomeric region","66/5586","157/17401",0.00544819904707282,0.0243718253230003,0.0162207358735647,"ACD/ALYREF/APEX1/ATR/ATRX/CBX1/CBX5/CHD4/DDB1/DNA2/EZH1/FEN1/GATAD2B/H2AX/MACROH2A1/H4C4/H4C5/HMBOX1/LIG4/LRWD1/MCM2/MCM3/MCM4/MCM6/MCM7/MEN1/MSH2/MTA2/NAT10/NBN/NHP2/ORC1/ORC3/PARP1/PIF1/POLD1/POLR2B/POT1/PPP1CA/PURA/RAD50/RAD51AP1/RAD51D/RBBP4/RBBP7/RPA1/RPA2/RPA4/SIRT2/SIRT6/SMG6/TELO2/TEP1/TERF2IP/TFIP11/THOC1/THOC2/THOC7/TP53BP1/UPF1/WDR82/WRNIP1/XRCC3/XRCC5/XRCC6/ZBTB10",66
"GO:0031901","GO:0031901","early endosome membrane","70/5586","168/17401",0.00554376816772822,0.0246534631458973,0.0164081807069603,"ANXA1/ARC/ATP11B/ATP13A3/ATP9A/B2M/CAV1/CLCN3/CLCN4/CLN3/CMTM6/DAGLA/EGFR/EHD1/EPHA4/EPHA8/FZD5/GGA2/HGS/HLA-A/HLA-B/HLA-C/HLA-E/HLA-F/HPS6/INPP5B/KIAA0319/KREMEN2/LAMP3/LRP6/MARCHF8/MON2/MR1/MTMR2/MTMR4/NAPEPLD/NTRK2/OCRL/PDLIM4/PI4K2A/RAB31/RAB4A/RAB5A/RAB5B/RAB5C/RABEP1/RCC2/REP15/SH3GL1/SLC15A4/SLC39A14/SNX12/SNX16/SNX19/SNX27/SNX3/SNX8/SORCS2/SORL1/TMEM163/TMEM184A/TMEM30A/TMEM9B/VAC14/VAMP8/VPS33B/VPS41/VTI1B/WDR81/ZFYVE9",70
